Instantaneous_power_reading(W),Minimum_during_sampling_period(W),Maximum_during_sampling_period(W),Average_power_reading_over_sample_period(W),Day_of_Week,Month,Day,Time,Year,Sampling_period,Power_reading_state_is,Time_elapsed
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114464
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114469
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114474
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114479
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114484
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114489
268,249,268,253,Mon,Nov,16,00:01:39,2020,00000005,activated,00114494
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114499
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114504
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114509
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114514
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114519
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114524
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114529
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114534
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114539
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114544
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114549
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114554
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114559
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114564
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114569
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114574
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114579
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114584
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114589
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114594
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114599
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114604
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114609
268,249,268,253,Mon,Nov,16,00:01:40,2020,00000005,activated,00114614
268,249,268,253,Mon,Nov,16,00:01:41,2020,00000005,activated,00114619
268,249,268,253,Mon,Nov,16,00:01:41,2020,00000005,activated,00114624
268,249,268,253,Mon,Nov,16,00:01:41,2020,00000005,activated,00114629
268,249,268,253,Mon,Nov,16,00:01:41,2020,00000005,activated,00114634
268,249,268,253,Mon,Nov,16,00:01:41,2020,00000005,activated,00114639
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114643
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114647
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114651
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114655
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114659
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114663
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114667
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114671
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114675
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114679
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114683
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114687
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114691
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114695
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114699
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114703
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114707
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114711
262,249,268,253,Mon,Nov,16,00:01:41,2020,00000004,activated,00114715
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114719
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114723
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114727
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114731
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114735
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114739
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114743
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114747
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114751
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114755
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114759
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114763
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114767
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114771
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114775
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114779
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114783
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114787
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114791
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114795
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114799
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114803
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114807
262,249,268,253,Mon,Nov,16,00:01:42,2020,00000004,activated,00114811
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114815
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114819
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114823
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114827
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114831
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114835
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114839
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114843
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114847
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114851
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114855
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114859
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114863
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114867
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114871
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114875
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114879
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114883
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114887
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114891
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114895
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114899
262,249,268,253,Mon,Nov,16,00:01:43,2020,00000004,activated,00114903
262,249,268,253,Mon,Nov,16,00:01:44,2020,00000004,activated,00114907
262,249,268,253,Mon,Nov,16,00:01:44,2020,00000004,activated,00114911
262,249,268,253,Mon,Nov,16,00:01:44,2020,00000004,activated,00114915
262,249,268,253,Mon,Nov,16,00:01:44,2020,00000004,activated,00114919
262,249,268,253,Mon,Nov,16,00:01:44,2020,00000004,activated,00114923
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114927
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114931
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114935
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114939
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114943
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114947
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114951
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114955
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114959
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114963
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114967
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114971
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114975
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114979
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114983
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114987
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114991
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114995
250,250,268,254,Mon,Nov,16,00:01:44,2020,00000004,activated,00114999
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115003
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115007
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115011
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115015
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115019
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115023
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115027
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115031
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115035
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115039
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115043
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115047
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115051
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115055
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115059
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115063
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115067
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115071
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115075
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115079
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115083
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115087
250,250,268,254,Mon,Nov,16,00:01:45,2020,00000004,activated,00115091
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115095
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115099
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115103
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115107
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115111
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115115
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115119
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115123
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115127
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115131
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115135
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115139
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115143
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115147
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115151
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115155
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115159
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115163
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115167
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115171
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115175
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115179
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115183
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115187
250,250,268,254,Mon,Nov,16,00:01:46,2020,00000004,activated,00115191
250,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115195
250,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115199
250,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115203
250,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115207
250,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115211
250,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115215
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115219
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115223
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115227
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115231
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115235
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115239
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115243
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115247
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115251
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115255
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115259
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115263
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115267
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115271
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115275
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115279
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115283
255,250,268,254,Mon,Nov,16,00:01:47,2020,00000004,activated,00115287
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115291
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115295
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115299
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115303
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115307
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115311
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115315
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115319
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115323
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115327
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115331
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115335
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115339
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115343
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115347
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115351
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115355
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115359
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115363
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115367
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115371
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115375
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115379
255,250,268,254,Mon,Nov,16,00:01:48,2020,00000004,activated,00115383
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115387
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115391
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115395
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115399
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115403
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115407
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115411
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115415
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115419
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115423
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115427
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115431
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115435
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115439
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115443
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115447
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115451
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115455
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115459
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115463
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115467
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115471
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115475
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115479
255,250,268,254,Mon,Nov,16,00:01:49,2020,00000004,activated,00115483
255,250,268,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115487
255,250,268,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115491
255,250,268,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115495
255,250,268,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115499
255,250,268,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115503
255,250,268,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115507
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115511
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115515
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115519
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115523
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115527
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115531
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115535
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115539
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115543
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115547
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115551
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115555
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115559
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115563
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115567
260,250,262,254,Mon,Nov,16,00:01:50,2020,00000004,activated,00115571
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115575
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115579
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115583
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115587
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115591
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115595
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115599
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115603
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115607
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115611
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115615
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115619
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115623
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115627
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115631
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115635
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115639
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115643
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115647
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115651
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115655
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115659
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115663
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115667
260,250,262,254,Mon,Nov,16,00:01:51,2020,00000004,activated,00115671
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115675
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115679
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115683
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115687
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115691
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115695
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115699
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115703
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115707
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115711
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115715
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115719
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115723
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115727
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115731
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115735
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115739
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115743
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115747
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115751
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115755
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115759
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115763
260,250,262,254,Mon,Nov,16,00:01:52,2020,00000004,activated,00115767
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115771
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115775
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115779
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115783
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115787
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115791
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115795
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115799
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115803
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115807
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115811
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115815
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115819
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115823
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115827
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115831
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115835
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115839
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115843
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115847
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115851
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115855
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115859
260,250,262,254,Mon,Nov,16,00:01:53,2020,00000004,activated,00115863
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115867
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115871
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115875
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115879
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115883
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115887
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115891
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115895
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115899
260,250,262,254,Mon,Nov,16,00:01:54,2020,00000004,activated,00115903
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115908
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115913
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115918
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115923
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115928
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115933
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115938
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115943
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115948
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115953
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115958
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115963
253,250,260,256,Mon,Nov,16,00:01:54,2020,00000005,activated,00115968
